tarikh,nama_kluster,kategori_kluster,negeri,daerah,jumlah_kes,jumlah_disaring
2021-07-16,Jalan Bangsar,Komuniti,WP Kuala Lumpur,Lembah Pantai,131,518
2021-07-16,Persiaran SIBC Satu,Tempat Kerja,Perak,Perak Tengah,8,49
2021-07-16,Jalan Lok Heng,Tempat Kerja,Johor,Kota Tinggi,10,30
2021-07-16,Seksyen 11 Jalan Maju,Tempat Kerja,Kelantan,"Kota Bharu, Machang, dan Pasir Mas",10,21
2021-07-16,Tembok Tawakal Kluang,Pusat Tahanan,Johor,Kluang,49,79
2021-07-17,Industri Chembong,Tempat Kerja,Negeri Sembilan,Rembau,60,226
2021-07-17,Kampung Tanjung Tok Sadang,Komuniti,Kelantan,Kota Bharu,12,20
2021-07-17,Kampung Bujuk,Komuniti,Kelantan,Pasir Mas,14,17
2021-07-17,Kampung Kepas,Komuniti,Kelantan,Machang,7,12
2021-07-17,Rantau Melor,Komuniti,Pahang,Jerantut,7,25
2021-07-17,Industri Jalan Usaha 13,Tempat Kerja,Melaka,Melaka Tengah,29,220
2021-07-17,Jalan Penaga 18,Tempat Kerja,Johor,Johor Bahru,11,80
2021-07-17,Lorong Perusahaan 10,Tempat Kerja,Pulau Pinang,Seberang Perai Tengah,16,155
2021-07-17,Lorong Chinniah,Kumpulan Berisiko Tinggi,Selangor,Klang,16,21
2021-07-17,Jalan Langsat Choh,Tempat Kerja,Johor,Pontian,30,78
2021-07-17,Jalan Keluli Empat,Tempat Kerja,Johor,Johor Bahru,46,236
2021-07-17,Industri Jalan TJ Utara,Tempat Kerja,Negeri Sembilan,Seremban,48,61
2021-07-17,Perindustrian PLO 34,Tempat Kerja,Johor,Kulai,12,52
2021-07-17,Industri Lot Lima Batu Berendam,Tempat Kerja,Melaka,Melaka Tengah dan Alor Gajah,34,852
2021-07-17,Jambatan Liawan,Komuniti,Sabah,Keningau,45,256
2021-07-17,Tapak Bina Jalan Awan Besar,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,270,287
2021-07-17,Paya Datuk,Kumpulan Berisiko Tinggi,Melaka,"Alor Gajah, Melaka Tengah, dan Jasin",58,294
2021-07-17,Jalan Seri Tawar,Pendidikan Lain,Pulau Pinang,Seberang Perai Utara,12,21
2021-07-17,Industri Lot 11 Tangga Batu,Tempat Kerja,Melaka,Melaka Tengah,150,585
2021-07-17,Lorong Perusahaan 8B,Tempat Kerja,Pulau Pinang,"Seberang Perai Tengah, Seberang Perai Selatan, dan Seberang Perai Utara",57,705
2021-07-17,Lorong Perusahaan Baru Tiga,Tempat Kerja,Pulau Pinang,"Seberang Perai Tengah, Seberang Perai Utara, dan Seberang Perai Selatan",17,103
2021-07-17,Saujana Putra Satu,Tempat Kerja,Selangor,Kuala Langat dan Petaling,75,492
2021-07-17,Bedup Longgo,Komuniti,Sarawak,Serian,25,93
2021-07-17,Industri Saujana Teratai,Tempat Kerja,Selangor,Kuala Selangor,14,17
2021-07-17,Tapak Bina Jalan Batu View,Tempat Kerja,WP Kuala Lumpur,Kepong,141,327
2021-07-17,Jalan Limau Purut,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,23,26
2021-07-17,Lorong Jelawat,Tempat Kerja,Pulau Pinang,"Seberang Perai Tengah, dan Seberang Perai Utara",31,717
2021-07-17,Industri Alam Perdana,Tempat Kerja,Selangor,Kuala Selangor,49,105
2021-07-18,Jalan Tasek Seri Alam,Komuniti,Johor,Johor Bahru,17,52
2021-07-18,Lorong MIEL Lundang,Tempat Kerja,Kelantan,"Kota Bharu, Machang, dan Tumpat",6,32
2021-07-18,Batu Tiga Utara,Kumpulan Berisiko Tinggi,Sabah,Sandakan,20,20
2021-07-18,Tembok Tawau Dua,Pusat Tahanan,Sabah,Tawau,159,859
2021-07-18,Pos Iskandar,Komuniti,Pahang,Bera,36,221
2021-07-18,Dah Kampung Kerchut,Komuniti,Kedah,Kubang Pasu,25,28
2021-07-18,Jalan Denai Utama,Komuniti,Johor,Johor Bahru,14,31
2021-07-18,Jalan Bacang 30,Komuniti,Johor,Johor Bahru,15,82
2021-07-18,Jalan Segambut Duta,Tempat Kerja,WP Kuala Lumpur,Kepong,39,60
2021-07-18,Dah Padang Temusu,Tempat Kerja,Kedah,Kuala Muda dan Pendang,36,72
2021-07-18,Industri Desa Aman,Tempat Kerja,Selangor,Gombak dan Petaling,46,99
2021-07-18,Industri Jalan Klinik,Tempat Kerja,Selangor,Klang,67,452
2021-07-18,Persiaran Pekeliling Bangi,Tempat Kerja,Selangor,Hulu Langat,17,62
2021-07-18,Batu Enam Pandan,Tempat Kerja,Johor,Johor Bahru,12,74
2021-07-18,Sri Sandau,Tempat Kerja,Sabah,Kinabatangan,11,88
2021-07-18,Industri Jalan Usaha 12,Tempat Kerja,Melaka,Melaka Tengah,22,132
2021-07-18,Agathis,Tempat Kerja,Sabah,Kalabakan,33,84
2021-07-19,Jalan Bayan Lepas,Tempat Kerja,Pulau Pinang,"Barat Daya, Timur Laut, Seberang Perai Utara, Seberang Perai Tengah, dan Seberang Perai Selatan",24,344
2021-07-19,Lebuh Tenggiri,Tempat Kerja,Pulau Pinang,Seberang Perai Utara dan Seberang Perai Tengah,6,62
2021-07-19,Industri Valdor,Tempat Kerja,Pulau Pinang,Seberang Perai Selatan,13,41
2021-07-19,Kampung Parit Tiram,Tempat Kerja,Johor,Muar,34,39
2021-07-19,Jalan Rami Dua,Tempat Kerja,Johor,Muar,51,170
2021-07-19,Industri Jalan Seelong,Tempat Kerja,Johor,Kulai,191,"1,630"
2021-07-19,Kampung Dewan Besar,Komuniti,Kelantan,Machang,18,21
2021-07-19,Jalan Rekang Tangok,Kumpulan Berisiko Tinggi,Kelantan,"Bachok, Kota Bharu, dan Pasir Puteh",7,49
2021-07-19,Jalan Usahawan Lima,Tempat Kerja,Pulau Pinang,Seberang Perai Utara,10,50
2021-07-19,Angsana,Komuniti,Sabah,Papar,29,29
2021-07-19,Jalan Selalang,Komuniti,Sarawak,Sarikei,37,89
2021-07-19,Jalan Pak Ngah Aziz,Komuniti,Pahang,Kuantan,25,153
2021-07-19,Industri Elektronik Bemban,Tempat Kerja,Melaka,Jasin,37,232
2021-07-19,Industri Jalan Firma Kluang,Tempat Kerja,Johor,Kluang,67,305
2021-07-19,Sungai Long,Komuniti,Kelantan,Jeli dan Kuala Krai,13,30
2021-07-19,Tapak Bina Jalan Binjai,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,16,269
2021-07-19,Tapak Bina Jalan Kamuning,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,76,"1,687"
2021-07-19,Troitsky,Import,Johor,Johor Bahru dan Kota Tinggi,5,20
2021-07-19,Tembok Kemus 2,Pusat Tahanan,Melaka,Alor Gajah dan Jasin,40,63
2021-07-19,Jalan Jambu,Tempat Kerja,WP Kuala Lumpur,Kepong,17,35
2021-07-19,Jalan Midah 8A,Kumpulan Berisiko Tinggi,WP Kuala Lumpur,Cheras,22,37
2021-07-19,Bukit Tebuk,Komuniti,Terengganu,Dungun,23,288
2021-07-19,Parit Beting,Komuniti,Johor,Muar,14,24
2021-07-19,DTI Machap Umboo 2,Pusat Tahanan,Melaka,Alor Gajah,32,210
2021-07-19,Gudang Desa Corina,Tempat Kerja,Pahang,Cameron Highlands,19,154
2021-07-19,Industri Persiaran Sultan,Tempat Kerja,Selangor,Klang,54,128
2021-07-19,Pauh,Tempat Kerja,Sabah,Kinabatangan,23,27
2021-07-19,Jalan Kilang Satu Jelapang,Tempat Kerja,Perak,Kinta,37,80
2021-07-19,Dah 3/6 Industri Sungai Petani,Tempat Kerja,Kedah,Kuala Muda dan Sik,80,186
2021-07-19,Teknologi Lot Enam 2,Tempat Kerja,Melaka,Melaka Tengah,47,135
2021-07-19,Jalan Desa Mutiara Lapan,Komuniti,Johor,Johor Bahru,13,117
2021-07-20,Paya Luas,Kumpulan Berisiko Tinggi,Pahang,"Temerloh, Bera, Jerantut, Maran, dan Bentong",101,"2,037"
2021-07-20,Jalan Bukit Chagar,Kumpulan Berisiko Tinggi,Johor,Johor Bahru,61,113
2021-07-20,Kampung Pukak,Komuniti,Sabah,Tuaran,17,56
2021-07-20,Pasar Besar Dungun,Tempat Kerja,Terengganu,Dungun,51,159
2021-07-20,Jalan Waterfront,Tempat Kerja,Negeri Sembilan,Port Dickson,42,116
2021-07-20,Industri Teknologi Cheng 30,Tempat Kerja,Melaka,Alor Gajah dan Melaka Tengah,68,496
2021-07-20,Jalan Stadium,Tempat Kerja,Kelantan,Kota Bharu,8,22
2021-07-20,Jalan Berhala Merah,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,12,20
2021-07-20,Tapak Bina Jalan Kia Peng,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,51,297
2021-07-20,Simpang Jeram,Tempat Kerja,Johor,Muar,20,29
2021-07-20,Jalan Sri Pelangi,Tempat Kerja,Johor,Johor Bahru,17,35
2021-07-20,Industri Kenanga Satu,Tempat Kerja,Selangor,Hulu Selangor dan Hulu Langat,20,78
2021-07-20,Alam Jaya Lima,Tempat Kerja,Selangor,Kuala Selangor,33,107
2021-07-20,Industri Persiaran Subang,Tempat Kerja,Selangor,"Petaling, Klang, dan Hulu Langat",107,143
2021-07-20,Industri Jalan Haji Sirat,Tempat Kerja,Selangor,"Klang, Kuala Selangor, dan Petaling",140,945
2021-07-20,DTI Bidor,Pusat Tahanan,Perak,"Batang Padang, Hilir Perak, Kerian, dan Manjung",48,352
2021-07-20,Kampung Sungai Seputeh,Komuniti,Perak,"Larut, Matang, dan Selama",10,13
2021-07-20,Jalan Istimewa Dua,Tempat Kerja,Johor,Johor Bahru dan Kota Tinggi,14,51
2021-07-21,Tingkat Mak Mandin Lima,Tempat Kerja,Pulau Pinang,Seberang Perai Utara,25,268
2021-07-21,Industri Sungai Baong,Tempat Kerja,Pulau Pinang,Seberang Perai Selatan dan Seberang Perai Tengah,14,239
2021-07-21,Jalan Jelawat Satu,Tempat Kerja,Pulau Pinang,Seberang Perai Tengah,5,230
2021-07-21,Jalan Seladang,Tempat Kerja,Pulau Pinang,Seberang Perai Tengah,22,54
2021-07-21,Industri Meranti Utama Satu,Tempat Kerja,Selangor,Sepang,17,338
2021-07-21,Industri Jalan Jati Kiri,Tempat Kerja,Selangor,Klang,55,115
2021-07-21,Industri Anggerik Mokara 47,Tempat Kerja,Selangor,Klang,19,402
2021-07-21,PLO Jalan Tembaga,Tempat Kerja,Johor,Johor Bahru,14,143
2021-07-21,Tapak Bina Jalan Langat,Tempat Kerja,Selangor,Klang,40,92
2021-07-21,Kampung Hujung Tanjung,Keagamaan,Kelantan,Kota Bharu,11,23
2021-07-21,Kampung Tengah Dalam,Institusi Pendidikan Swasta Yang Berdaftar Dibawah KPM,Johor,Kluang,30,116
2021-07-21,Industri Sungai Kayu Ara 32,Tempat Kerja,Selangor,"Klang, Kuala Langat, dan Petaling",77,419
2021-07-21,Jalan Tanjong Puteri,Tempat Kerja,Johor,Johor Bahru,10,54
2021-07-21,Sawit Lung,Tempat Kerja,Sabah,Beluran,15,40
2021-07-21,Lorong Bukit Enam,Tempat Kerja,WP Kuala Lumpur,Cheras,95,115
2021-07-21,Dah Tapak Bina Pauh,Tempat Kerja,Kedah,Pendang dan Kuala Muda,18,46
2021-07-21,Industri KKIP Selatan,Tempat Kerja,Sabah,Kota Kinabalu dan Tuaran,12,66
2021-07-21,Pengkalan Barat 2,Tempat Kerja,Perak,Kinta,9,140
2021-07-21,Jalan Melor Ketereh,Komuniti,Kelantan,Kota Bharu,19,32
2021-07-21,Kampung Sireh,Komuniti,Kelantan,Kota Bharu,9,25
2021-07-21,Kampung Joh,Komuniti,Kelantan,Machang,18,23
2021-07-21,Jalan Melur Tangkak,Komuniti,Johor,Tangkak,12,16
2021-07-21,Jalan Paip,Komuniti,Johor,Tangkak,12,13
2021-07-21,Sungai Sebatu,Komuniti,Sarawak,Meradong,33,99
2021-07-21,Dah Kuala Jerlun,Komuniti,Kedah,Kubang Pasu,30,37
2021-07-21,Nabun,Komuniti,Pahang,Lipis,21,25
2021-07-21,Jalan Daud,Kumpulan Berisiko Tinggi,WP Kuala Lumpur,Titiwangsa,9,35
2021-07-21,Simpang Pinggiran Tongkang,Tempat Kerja,Johor,Batu Pahat,19,215
2021-07-21,Kampung Tengah Dalam,Institusi Pendidikan Swasta Yang Berdaftar Dibawah KPM,Johor,Kluang,30,116
2021-07-21,Taman Sentosa Neram,Keagamaan,Terengganu,Kuantan,27,43
2021-07-21,Lorong Bukit Enam,Tempat Kerja,WP Kuala Lumpur,Cheras,95,115
2021-07-21,Jalan Daud,Kumpulan Berisiko Tinggi,WP Kuala Lumpur,Titiwangsa,9,35
2021-07-21,Nabun,Komuniti,Pahang,Lipis,21,25
2021-07-21,Dah Kuala Jerlun,Komuniti,Kedah,Kubang Pasu,30,37
2021-07-21,Sungai Sebatu,Komuniti,Sarawak,Meradong,33,99
2021-07-21,Jalan Paip,Komuniti,Johor,Tangkak,12,13
2021-07-21,Jalan Melur Tangkak,Komuniti,Johor,Tangkak,12,16
2021-07-21,Kampung Joh,Komuniti,Kelantan,Machang,18,23
2021-07-21,Kampung Sireh,Komuniti,Kelantan,Kota Bharu,9,25
2021-07-21,Jalan Melor Ketereh,Komuniti,Kelantan,Kota Bharu,19,32
2021-07-21,Pengkalan Barat 2,Tempat Kerja,Perak,Kinta,9,140
2021-07-21,Industri KKIP Selatan,Tempat Kerja,Sabah,Kota Kinabalu dan Tuaran,12,66
2021-07-21,Sawit Lung,Tempat Kerja,Sabah,Beluran,15,40
2021-07-21,Dah Tapak Bina Pauh,Tempat Kerja,Kedah,Pendang dan Kuala Muda,18,46
2021-07-21,Kampung Hujung Tanjung,Keagamaan,Kelantan,Kota Bharu,11,23
2021-07-21,Lorong Ampang Dua,Kumpulan Berisiko Tinggi,WP Kuala Lumpur,Titiwangsa,25,29
2021-07-21,Jalan Tanjong Puteri,Tempat Kerja,Johor,Johor Bahru,10,54
2021-07-21,PLO Jalan Tembaga,Tempat Kerja,Johor,Johor Bahru,14,143
2021-07-21,Tingkat Mak Mandin Lima,Tempat Kerja,Pulau Pinang,Seberang Perai Utara,25,268
2021-07-21,Taman Sentosa Neram,Keagamaan,Terengganu,Kuantan,27,43
2021-07-21,Industri Sungai Baong,Tempat Kerja,Pulau Pinang,Seberang Perai Selatan dan Seberang Perai Tengah,14,239
2021-07-21,Jalan Jelawat Satu,Tempat Kerja,Pulau Pinang,Seberang Perai Tengah,5,230
2021-07-21,Jalan Seladang,Tempat Kerja,Pulau Pinang,Seberang Perai Tengah,22,54
2021-07-21,Industri Meranti Utama Satu,Tempat Kerja,Selangor,Sepang,17,338
2021-07-21,Industri Sungai Kayu Ara 32,Tempat Kerja,Selangor,"Klang, Kuala Langat, dan Petaling",77,419
2021-07-21,Industri Anggerik Mokara 47,Tempat Kerja,Selangor,Klang,19,402
2021-07-21,Industri Jalan Jati Kiri,Tempat Kerja,Selangor,Klang,55,115
2021-07-21,Tapak Bina Jalan Langat,Tempat Kerja,Selangor,Klang,40,92
2021-07-21,Lorong Ampang Dua,Kumpulan Berisiko Tinggi,WP Kuala Lumpur,Titiwangsa,25,29
2021-07-21,Simpang Pinggiran Tongkang,Tempat Kerja,Johor,Batu Pahat,19,215
2021-07-22,Jalan Dwitasik Satu,Institusi Pendidikan Swasta Berdaftar di Bawah KPM,WP Kuala Lumpur,Cheras,9,32
2021-07-22,Industri Teratai,Tempat Kerja,Selangor,"Klang, Petaling, Kuala Selangor, dan Hulu Langat",255,900
2021-07-22,Industri Jalan Bangi,Tempat Kerja,Selangor,Hulu Langat,159,214
2021-07-22,Jalan GC Satu,Institusi Pendidikan Swasta Berdaftar di Bawah KPM,Selangor,Sepang,20,77
2021-07-22,Padang Pulut,Komuniti,Terengganu,Dungun,48,158
2021-07-22,Abu Bengang,Komuniti,Sarawak,Saratok,131,193
2021-07-22,Kebun Lama,Komuniti,Sabah,Papar dan Kota Kinabalu,27,61
2021-07-22,Kampung Kuala Gel,Komuniti,Kelantan,Bachok dan Kota Bharu,14,38
2021-07-22,Jalan Permas Lapan,Komuniti,Johor,Johor Bahru,11,52
2021-07-22,Putri Fasa Enam,Komuniti,Johor,Kulai dan Johor Bahru,14,35
2021-07-22,Jalan Cenderai Sembilan,Komuniti,Johor,Johor Bahru,14,30
2021-07-22,Kuril,Tempat Kerja,Sabah,Kinabatangan,12,97
2021-07-22,Dah Perusahaan Lima Industri Kulim,Tempat Kerja,Kedah,"Baling, Kulim, Bandar Baharu, dan Kuala Muda",118,194
2021-07-22,Kuala Tahan,Tempat Kerja,Pahang,Jerantut,18,50
2021-07-22,Industri 3/5 Temerloh,Tempat Kerja,Pahang,Temerloh,23,64
2021-07-22,Angkasa Nuri,Tempat Kerja,Melaka,Alor Gajah dan Melaka Tengah,27,75
2021-07-22,Industri Tunas Baru,Tempat Kerja,Melaka,Alor Gajah,44,109
2021-07-22,Industri Perai Lapan,Tempat Kerja,Pulau Pinang,Seberang Perai Tengah,12,82
2021-07-22,Jalan Permatang Pauh,Tempat Kerja,Pulau Pinang,Seberang Perai Utara,12,44
2021-07-22,Persiaran Cassia Selatan Tujuh,Tempat Kerja,Pulau Pinang,"Seberang Perai Selatan, Seberang Perai Tengah, Seberang Perai Utara, Timur Laut, dan Barat Daya",26,631
2021-07-22,Tapak Bina Raya,Tempat Kerja,Johor,Muar,17,25
2021-07-22,Jalan NIP Industri,Tempat Kerja,Johor,Johor Bahru,21,34
2021-07-22,Teknologi Senai 21,Tempat Kerja,Johor,Kulai,32,145
2021-07-22,Jalan Medan Bunus,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,14,40
2021-07-22,Jalan Wangsa Delima,Tempat Kerja,WP Kuala Lumpur,Titiwangsa,20,44
2021-07-22,Tapak Bina Jalan Gading,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,73,295
2021-07-22,Tapak Bina Jalan Merah Caga,Tempat Kerja,WP Kuala Lumpur,Cheras,105,199
2021-07-22,Jalan TTP Satu,Tempat Kerja,Selangor,Sepang,26,35
2021-07-22,Industri Jalan Sungai,Tempat Kerja,Selangor,Hulu Langat,164,458
2021-07-22,Jalan Demak Laut,Tempat Kerja,Sarawak,"Kuching, Bau, Asajaya, Samarahan, dan Serian",30,186
2021-07-22,Dah Kempas,Kumpulan Berisiko Tinggi,Kedah,Kuala Muda,57,66
2021-07-22,Dah Kempas,Kumpulan Berisiko Tinggi,Kedah,Kuala Muda,57,66
2021-07-22,Industri Teratai,Tempat Kerja,Selangor,"Klang, Petaling, Kuala Selangor, dan Hulu Langat",255,900
2021-07-22,Industri Jalan Sungai,Tempat Kerja,Selangor,Hulu Langat,164,458
2021-07-22,Industri Jalan Bangi,Tempat Kerja,Selangor,Hulu Langat,159,214
2021-07-22,Jalan TTP Satu,Tempat Kerja,Selangor,Sepang,26,35
2021-07-22,Tapak Bina Jalan Merah Caga,Tempat Kerja,WP Kuala Lumpur,Cheras,105,199
2021-07-22,Tapak Bina Jalan Gading,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,73,295
2021-07-22,Jalan Wangsa Delima,Tempat Kerja,WP Kuala Lumpur,Titiwangsa,20,44
2021-07-22,Jalan Medan Bunus,Tempat Kerja,WP Kuala Lumpur,Lembah Pantai,14,40
2021-07-22,Teknologi Senai 21,Tempat Kerja,Johor,Kulai,32,145
2021-07-22,Jalan NIP Industri,Tempat Kerja,Johor,Johor Bahru,21,34
2021-07-22,Tapak Bina Raya,Tempat Kerja,Johor,Muar,17,25
2021-07-22,Persiaran Cassia Selatan Tujuh,Tempat Kerja,Pulau Pinang,"Seberang Perai Selatan, Seberang Perai Tengah, Seberang Perai Utara, Timur Laut, dan Barat Daya",26,631
2021-07-22,Jalan Permatang Pauh,Tempat Kerja,Pulau Pinang,Seberang Perai Utara,12,44
2021-07-22,Industri Perai Lapan,Tempat Kerja,Pulau Pinang,Seberang Perai Tengah,12,82
2021-07-22,Taman Kok Doh,Kumpulan Berisiko Tinggi,WP Kuala Lumpur,Kepong  ,9,18
2021-07-22,Industri Tunas Baru,Tempat Kerja,Melaka,Alor Gajah,44,109
2021-07-22,Industri 3/5 Temerloh,Tempat Kerja,Pahang,Temerloh,23,64
2021-07-22,Kuala Tahan,Tempat Kerja,Pahang,Jerantut,18,50
2021-07-22,Dah Perusahaan Lima Industri Kulim,Tempat Kerja,Kedah,"Baling, Kulim, Bandar Baharu, dan Kuala Muda",118,194
2021-07-22,Jalan Demak Laut,Tempat Kerja,Sarawak,"Kuching, Bau, Asajaya, Samarahan, dan Serian",30,186
2021-07-22,Kuril,Tempat Kerja,Sabah,Kinabatangan,12,97
2021-07-22,Jalan Cenderai Sembilan,Komuniti,Johor,Johor Bahru,14,30
2021-07-22,Putri Fasa Enam,Komuniti,Johor,Kulai dan Johor Bahru,14,35
2021-07-22,Jalan Permas Lapan,Komuniti,Johor,Johor Bahru,11,52
2021-07-22,Kampung Kuala Gel,Komuniti,Kelantan,Bachok dan Kota Bharu,14,38
2021-07-22,Kebun Lama,Komuniti,Sabah,Papar dan Kota Kinabalu,27,61
2021-07-22,Abu Bengang,Komuniti,Sarawak,Saratok,131,193
2021-07-22,Padang Pulut,Komuniti,Terengganu,Dungun,48,158
2021-07-22,Jalan GC Satu,Institusi Pendidikan Swasta Berdaftar di Bawah KPM,Selangor,Sepang,20,77
2021-07-22,Jalan Dwitasik Satu,Institusi Pendidikan Swasta Berdaftar di Bawah KPM,WP Kuala Lumpur,Cheras,9,32
2021-07-22,Angkasa Nuri,Tempat Kerja,Melaka,Alor Gajah dan Melaka Tengah,27,75
2021-07-22,Taman Kok Doh,Kumpulan Berisiko Tinggi,WP Kuala Lumpur,Kepong  ,9,18
